Afghan President Ashraf Ghani, rejected a meeting between the Taliban and a large gathering of prominent Afghan figures, including former President Hamid Karzai, in Moscow earlier this month.	3
Cebu City--Police have started an investigation of the quirky killing Tuesday night of former Medellin town mayor Ricardo Ramirez, arrested in 2017 for illegal arms possession and drug paraphernalia, while under hospital arrest at the Bogo-Medellin Medical Center in his town.	3
The United Nations Security Council imposes sanctions on Yemen in response to its ongoing political, security, economic and humanitarian challenges.	3
Immigration and Customs Enforcement returned 12 human skulls that date back to A.D. 640-890 to Peru on April 7, 2010.	2
Ireland annually provides €10 million in bilateral and multilateral aid to the Palestinian people and organizations, including €3.5 million through the UNRWA.	2
The Soviet Union also lifted its boycott of the Security Council, allowing its ambassador to the UN to exercise his veto power again, thus eliminating the possibility of any further substantial action within the Security Council.	2
US removed sanctions on nearly five dozen shipping companies, trading firms and individuals that had been blacklisted for links to Cuba.	2
The Tis Hazari court in New Delhi has ordered an investigation against Oommen Chandy over this allegation based on a petition.	3
Russia demanded a meeting of the UN Security Council to discuss the poisoning of former spy Sergei Skripal and his daughter, as tensions about the use of a chemical agent on British soil continued to escalate Wednesday.	3
Iranian Foreign Minister Mohammad Javad Zarif has condemned a U.S. Supreme Court decision to partially reinstate President Donald Trump's temporary ban on travelers from six predominantly Muslim countries.	3
UNITED NATIONS: The UN Security Council (UNSC) has strongly condemned the heinous and cowardly terrorist attack on the Pakistan Stock Exchange in Karachi this week that killed at least eight people.	3
President Hassan Rouhani met Erdogan for separate bilateral talks in the Turkish capital before they sat down together for their fifth summit on the conflict since 2017.	1
The Organization of African Unity launched a mediation effort designed to help the Government and the secessionists reach a peaceful settlement.	1
Italy's Prime Minister gave permission for a top U.S. official to meet Rome's intelligence services as part of Trump-lead efforts to discredit claims he has ties with Russia, media reported on Wednesday.	2
"Separately, Indian police arrested a youth from the Hajin town in Bandipora district and dubbed him an ""over-ground worker"" of a fighters' organisation."	4
Last week, Putin granted temporary asylum to Snowden, a former National Security Agency contractor who leaked top-secret information about a controversial electronic-surveillance program.	2
JERUSALEM (AP) -- A Saudi dissident has filed a lawsuit against an Israeli surveillance company, claiming its sophisticated spyware targeted him and helped lead to the killing of his friend, Saudi journalist Jamal Khashoggi.	3
Japanese peacekeepers arrive at the Juba airport to participate in the United Nations Mission in South Sudan (UNMISS) in South Sudan's capital Juba, Nov. 21, 2016.	2
Suharto resigned as president of Indonesia on 21 May 1998 following the collapse of support for his three-decade-long presidency.	2
Pakistan-based groups have launched cyber warfare against India.	4
Today, Iran's government faces widespread international criticism from the U.N. and others over its detention of activists and those with ties to the West.	3
Kolkata: The West Bengal government has denied permission to BJP president Amit Shah's proposed rath yatra on grounds that it might cause communal tension, the state's advocate	3
Regardless of what the EU thinks, Italian Prime Minister Giuseppe Conte plans to sign a preliminary accord at the end of March when Chinese President Xi Jinping visits.	1
Some 163 Chinese peacekeepers who are part of the first group of a 331-strong troops arrived in South Sudan on Thursday for peacekeeping mission.	2
In the end, Gerald R. Ford pardoned Nixon after he resigned the presidency in disgrace.	2
The European Union has deployed election observers in Zimbabwe for the first time in 16 years as the country prepares for its first vote since independence without longtime leader Robert Mugabe.	2
The US military sent 200 troops in Syria to serve as a peacekeeping force after it pulls out most of its soldiers, the White House says.	2
Syria has agreed to allow access of United Nations aid workers to deliver aid to 12 besieged areas during the month of June.	1
IDF troops on Sunday apprehended a Lebanese man who signed signs of mental instability after having crossed the northern border into Israel.	4
The Security Council has issued an ultimatum to India and Pakistan for a ceasefire.	3
The Taliban attacked an Afghan army base in southern Kandahar province overnight and killed at least 26 soldiers.	4
On Monday, London court issued an arrest warrant against diamond merchant Nirav Modi who is wanted in India for an alleged loan default case, according to the sources in the Enforcement Directorate.	4
Zimbabwe's former leader Robert Mugabe said on Sunday he would not be voting for his successor, Emmerson Mnangagwa, in the country's upcoming election, claiming that the current government was unconstitutional.	3
Brazil's federal police filed new charges against President Michel Temer on Tuesday, recommending he be put on trial for corruption, money laundering and criminal association for allegedly taking bribes to favour port management companies.	3
Iraqi military says it has seized large Kurdish oil fields near Kirkuk.	4
Turkey extradited a US citizen suspected of being an Islamic State militant.	2
With the approval by the Cabinet meeting, the Tanzanian government formally agreed and accepted the comprehensive proposal submitted by the China Merchants Port and the Oman Sovereign Fund on March 31, this year, the Ambassador said.	1
AFP adds from New Delhi: Indian Air Force fighter jets forced a Georgian cargo plane flying from Karachi to New Delhi to land in the northern city of Jaipur on Friday after it allegedly violated Indian airspace.	4
SLM/A and GoS were guilty of violating the Ceasefire Agreement in Sudan.	4
Eritrea's ambassador to the African Union said on Tuesday that Qatar must mediate with neighbouring Djibouti over the two countries' disputed border.	3
The United Nations envoy for Somalia James Swan has held a meeting with former Somali president Sheikh Sharif in Mogadishu on Wednesday, UNSOM said in a Twitter post.	1
Prime Minister Andrew Holness has announced that the government will extend the current nightly curfew in Jamaica.	3
United Nations, April 13 (IANS) Under pressure from Washington, the International Criminal Court (ICC) has dropped the investigation of alleged war crimes committed in Afghanistan, a probe directed mainly against US military and intelligence services.	2
On Sunday, Prime Minister Yusuf Raza Gilani accepted demands from former Prime Minister Nawaz Sharif in a bid to further defuse Pakistan's political crisis.	2
The crackdown began after Hun Sen ousted his coalition partner, Prince Norodom Ranariddh, and routed his royalist soldiers in two days of fighting on July 5 and 6.	4
Thousands of textile workers in Haiti have stopped work in factories and taken to the streets in a strike to demand of improved working conditions in the country’s maquiladora export industry.	4
Secretary of State Mike Pompeo, White House spokesman Hogan Gidley and the CIA challenged reports that appeared in The New York Times, CNN and elsewhere about a Russian official with high-level access who provided the U.S. with valuable intelligence for years until he was abruptly pulled from the country.	3
While the BJP is wondering how to douse the fire over the land acquisition bill, Uddhav Thackeray, the chief of ally Shiv Sena, on Monday demanded a meeting of the National Democratic Alliance (NDA) members, to discuss the objectionable provisions of the bill.	3
We condemn and reject this decision of the US Senate, Turkish Vice President Fuat Oktay tweeted on Friday.	3
Greek police had arrested the eight men and one woman in dawn raids in central Athens, days before a state visit by Turkish President Recep Tayyip Erdogan to Greece in December 2017.	4
The European Commission has accused Merkel's government of not adapting German law enough to curtail the practice.	3
France agreed to open its borders to German industrial products in return for support of French agriculture.	1
Israel has said it will not lift the embargo until U.N. peacekeepers and the Lebanese army take positions along the Syrian border to block arms shipments to Hezbollah from its two main supporters, Iran and Syria.	3
Action Against Hunger says it is currently providing food assistance every month to approximately 300,000 people in northeast Nigeria who have no access to livelihoods and food.	2
Russian and Syrian regime warplanes are striking Daesh positions in the city and its outskirts, he added.	4
MANILA, Philippines -- President Duterte supports a plan to implement a major revamp in the Philippine National Police as the PNP struggles to survive the controversy brought by the alleged involvement of some police officers in the recycling of illegal drugs seized during raids.	1
Libya freed 37 prisoners late on Tuesday, including at least one former detainee at the U.S. military prison at Guantanamo Bay, who had been jailed for links to radical Islamist groups but have since renounced violence.	2
New Orleans attorney Randy Boudreaux filed the lawsuit Thursday in U.S. District Court.	3
Gokul Baskota said that the Government will not remove the sanctions on outlawed Bikram Chand-led Communist Party of Nepal (CPN-Maoists-Chand), reports Republica.	3
The Sri Lankan government has made it clear it will not lift the ban on LTTE as a precondition for starting negotiations.	3
President Vladimir Putin on Thursday defended Russia’s involvement in Iraqi Kurdistan’s energy sector.	1
The Syrian government gave approval for the United Nations to deliver aid next week to thousands of desperate civilians stranded near a U.S. garrison in southeastern Syria on the Iraqi-Syrian border, aid workers and camp officials said on Wednesday.	2
The United States and South Korea failed to reach agreement on an elusive free-trade deal.	3
A Zimbabwe court has freed on bail two ex-ministers who served in former president Robert Mugabe's government and face charges of criminal abuse of office and corruption.	2
President Vladimir Putin has cancelled a planned visit to Paris, after French President Francois Hollande accused Syrian troops of committing a “war crime” in Aleppo with Russia’s support.	3
India and Pakistan were guilty of violating the ceasefire agreement 70 times along the LoC and Working.	4
Pakistan is willing to withdraw its troops from the disputed territory of Kashmir.	1
US Vice-President Mike Pence has promised support for the Afghan government’s efforts at restoring peace and bringing development to the country.	1
Cyprus authorities have launched an investigation into 70 employees of Wargaming.	3
US Secretary of State Mike Pompeo said a fundamental reform of the World Health Organization was needed following its handling of the coronavirus pandemic and that the United States, the WHO's biggest donor, may never restore funding to the UN.	3
President Trump has suspended aid to El Salvador, Guatemala and Honduras to stem migration to the United States.	3
Teachers from Denver Public Schools went on strike for better pay.	4
Seventy-two women’s organizations, activists, scholars, civil society and human rights organisations in Nigeria, on Tuesday, strongly condemned recent raids, alleged assault and sexual harassment of over 100 women in Abuja.	3
Nigerian Air Force (NAF) says it has killed several Boko Haram terrorists after an air strike on a building where the terrorist were holding meeting in Sambisa forest.	4
The Romanian government has agreed to set up a special evacuation transit centre for refugees in Yemen.	1
"Jeremy Hunt, the Foreign Secretary, on Thursday dismissed the suggestion of a prisoner swap for a British-Iranian mother being held in Tehran as a ""vile"" diplomatic ploy."	3
Yemen let free activists in the face of Tunisia-inspired protesters.	2
Yemeni army soldiers, supported by allied fighters from Popular Committees , have reportedly carried out an aerial attack against an important military target in the country’s western coastal province of Hudaydah in retaliation for the Saudi-led devastating military aggression against their impoverished homeland.	4
The Taliban have refused official talks with President Ashraf Ghani´s government, believing it is illegitimate.	3
Tehran, March 15, IRNA - Secretary-General of the Permanent Secretariat of the International Conference of Support for Palestinian People in the Iranian Parliament condemned the Zionist regime's brutal attacks on the Palestinian people in Gaza.	3
Ukrainian security forces arrested Leonid Kozhara, who served as foreign minister in the pro-Russian government led by exiled president Viktor Yanukovych, on suspicion of pre-meditated murder on Wednesday.	4
Clinton Administration sharply reduced military aid to the Colombian army because of its poor record on human rights.	3
New Colombian President Mr Alvaro Uribe has declared a state of emergency in Colombia to fight what the government described as a regime of terror following a surge of war violence.	4
A court in Venezuela has banned national newspapers from printing graphic photographs of murders and violence.	4
On February 25, Home Minister Amit Shah had discussed the situation with the Delhi chief minister and leaders of various parties.	1
Germany on Tuesday summoned the Chinese ambassador in Berlin to complain about the move, saying sanctions against EU lawmakers, scientists, political institutions and non-governmental organizations represented an unreasonable escalation that will unnecessarily strain relations between the EU and China.	3
Jose Vasconcelos defended Mexico's racial and ethnic mestizaje as a superior form of modern amalgamation.	1
Israeli troops remained on alert in North District amid heightened tensions.	4
TEHRAN -- On the eve of a visit by Iran's moderate president, Hassan Rouhani, to the United States, the Iranian authorities on Wednesday unexpectedly freed 11 of Iran's most prominent political prisoners, including Nasrin Sotoudeh, a human rights lawyer.	2
Erdogan will meet his counterpart Italian President Sergio Mattarella at a working lunch in Rome.	1
Senate President, Bukola Saraki, will on Tuesday, June 19, lead a Senate delegation on a three-day parliamentary visit to Russia.	1
Pro-Islamic Welfare Party (RP) leader Necmettin Erbakan returned the mandate to President Suleyman Demirel for the formation of a new coalition government as Erbakan failed in forming the government, a statement from the press office of the presidential palace declared this evening.	2
Colombia is ready to contribute troops to the NATO-led security force in Afghanistan, the Andean nation's defense minister said here.	1
An Ethiopian rebel group declared a unilateral ceasefire on Thursday after parliament removed it from a list of banned terrorist groups as part of a reform drive led by the new prime minister.	2
Leaders of LAUSD Union of Teachers have said they will not end the strike until their members ratify a contract, but also said they have a system in place that could.	3
An Istanbul court this week freed a Turkish consulate employee accused of involvement in a coup attempt against Erdogan from house arrest for health reasons, widely seen as a friendly gesture ahead of Erdogan's meeting with Trump.	2
Peter Biar Ajak was released Saturday after South Sudan President Salva Kiir pardoned him along with 30 prisoners.	2
Rebel fighters in the Deraa countryside said they will lay down their weapons and accept state rule last Friday.	1
The Delhi High Court on Friday ordered release of former youth Congress leader Sushil Kumar Sharma, who has been serving life term for the murder of his wife Naina Sahni in 1995.	2
South Sudanese rebels will not release the two Kenyan pilots until compensation is paid to the family of a civilian killed when their plane crashed, a rebel spokesman told Reuters on Tuesday.	3
Maduro’s vice president has violated a EU’s ban on entry into Spanish territory.	3
Hungarian Prime Minister Viktor Orban on Thursday pledged his full support for an Italian-Polish initiative to form a right-wing alliance for European Parliament elections due in May.	1
President Donald Trump and Senate Republicans have rejected Ford's request for an FBI investigation of her accusation, which she says should take place before she testifies.	3
North Korean leader Kim Jong Un arrived in Russia by train on Wednesday, a day before his much-anticipated summit with President Vladimir Putin that comes amid deadlocked diplomacy on his nuclear program.	1
The rebel Free Syrian Army on Wednesday threatened to shell positions of the powerful Hezbollah militant group in neighbouring Lebanon after accusing it of firing across the border into territory it controls.	3
European bar lifts 4-Year boycott of U.S. products after Trump's exit.	2
The United States lifted long-standing sanctions against Sudan on Friday, saying it had made progress fighting terrorism and easing humanitarian distress.	2
Lagumdzija suspended humanitarian aid donations for Sarajevo until aid was delivered to the eastern enclaves.	3
Mikhail Gorbachev announces that he is resigning as president of the Soviet Union.	2
After an emergency foreign ministers' meeting in the Red Sea city of Jeddah, the OIC expressed its total rejection and strong condemnation of the Israeli Prime Minister's declaration.	3
New York, May 17, IRNA - Iran's Ambassador and Permanent Representative to the United Nations rejected a military solution for Syrian crisis, saying only Syrian themselves will determine their fate.	3
A spokesman for President Ashraf Ghani on Wednesday disputed the results and methodology of the U.N. report, saying the government is committed to protecting civilians.	3
In a session held April 1, the Iraqi parliament rejected the Kirkuk council decision and voted in favor of displaying only the Iraqi flag on public buildings in Kirkuk.	3
Ukraine and Russia, overseen by France, Germany and the Organization for Security and Cooperation in Europe (OSCE), signed two agreements in the Belarusian capital, Minsk -- in September 2014 and February 2015 -- to establish a cease-fire and a road map to a lasting peace in eastern Ukraine.	1
The United States on Friday suspended military aid to Mali after a group of rebel military officers seized power and placed the West African country’s president under arrest.	3
A Saudi-led strike on a Yemeni school bus that led to the deaths of 40 children used a Lockheed Martin-made MK 82 guided bomb.	4
In that case, the Bank of Nova Scotia refused to respond to a request from the U.S. authorities for banking information because the information was kept in the Bahamas.	3
The Palestinian government, thus, rejects and condemns the US administration's decision, and calls it a clear violation to the international legitimacy's resolutions and all humanitarian and international laws, said Al-Mahmoud.	3
SOS Fauna returned the confiscated songbirds captured from illegal wildlife trade back into the Brazilian wild.	2
The foundation later issued a statement denouncing the Reuters story.	3
On Tuesday evening, Israeli military jets carried out several air strikes in the northern Gaza Strip, killing a 24-year-old Hamas militant and injuring four others.	4
Russia has strengthened its forces in Crimea amid ongoing confrontation with Ukraine in the Kerch Strait and the Sea of Azov.	4
ISIS gunmen killed four Kurds in a Kirkuk province village.	4
Russian President Vladimir Putin has welcomed US President Donald Trump's decision to send troops home from Syria after declaring victory over ISIL.	1
The Southeast Asian nations pledged full support for Seoul's efforts to denuclearize the peninsla and create a peace regime.	1
Meanwhile, opposition leaders in Chad's capital, Ndjamena, have announced they are boycotting the presidential poll.	4
In November, the Egyptian affiliate of the Islamic State launched a brazen attack in which nearly 40 gunmen stormed the al-Rawdah mosque in Egypt’s sparsely populated Sinai, killing more than 300 worshippers.	4
The March 17 explosion that leveled the building in the district of New Mosul killed more than 100 people as Iraqi forces were battling Islamic State group militants in the area.	4
The church leader Saboi Jum launched a mediation effort between the Kachin Independence Organization (KIO) and the Ne Win military government.	1
The Department of Education will investigate Yale, along with other institutions of higher education across the country, for allegedly failing to report billions of dollars in foreign funding.	3
The UN withdrew peacekeepers from Sinai allowing Nasser to mass his divisions on Israels border.	3
France's representative to the UNSC said Trump's deal cements despair for young people in Palestine, calling out the deal for rejecting long-standing international standards.	3
Armenian President Serzh Sargsyan and Azerbaijani President Ilham Aliyev agreed to continue their work on the political settlement to the conflict and instructed their foreign ministers to speed up the negotiation process.	1
US President Donald Trump has sent a letter to the head of the World Health Organization (WHO) threatening to pull US funding permanently over Covid-19.	3
Britain has sent 100 armoured patrol vehicles and a team of paratroopers to Lebanon to help the country patrol its borders and stop terrorists, drugs and weapons from entering Europe.	2
The United States has issued an ultimatum to Sudan to normalize diplomatic relations with Israel within 24 hours if the African country wants to be removed from the list of terror sponsors, London-based Asharq Al-Awsat reported.	3
A U.S. congressional report called for sanctions against China over human rights abuses.	3
Iraqi forces today started their assault on Mosul's Old City as they press their battle to retake the northern city from the Islamic State group , an army commander said.	4
Canada and the United Kingdom have agreed to a rollover trade deal, the countries announced on Saturday, promising to negotiate a more comprehensive agreement after the UK’s post-Brexit transition period ends.	1
Kuwait launched a mediation effort between the National Democratic Alliance and Hadas.	1
The missiles fired by the Israeli military struck an arms depot of the Syrian army or its allied forces after midnight.	4
On March 29, by a 286-344 vote, Britain's parliament rejected the EU withdrawal agreement for a third time.	3
Maduro has now closed Venezuela’s land borders with Brazil and Colombia, and severed diplomatic ties with Colombia.	4
Israel’s Supreme Court has rejected appeals against the demolition of a Bedouin village in the occupied West Bank whose fate has been a subject of international concern.	3
Mexico and the United Kingdom signed an agreement to continue trading after the UK leaves the EU.	1
South Sudan mediator Tut Galuak said the Sudanese government has started direct talks with The Sudan Revolutionary Front, an alliance of rebel groups, which has joined the protest movement against al-Bashir but did not fully support the power-sharing deal with the military.	1
Saudi Arabia has imposed blockades on Saudi air and sea ports following the operation to prevent Houthi rebels from getting arms supplies.	4
Russia has so far refused to deploy peacekeepers in the region.	3
At a summit between Russia, Iran and Turkey on Friday, President Vladimir Putin rejected Erdogan's call for a truce in Idlib, home to about 3 million civilians.	3
Denmark last week announced a suspension of aid to Egypt, pulling the plug on two projects worth about 30m Danish krone (€4m).	3
French Prime Minister Edouard Philippe lifted a 100 kilometres travel restriction, which it had imposed to try and curb the spread of the coronavirus.	2
But the Russian embassy has also refused repeated requests in Malta for interviews to the media, to give its view on its position on recent events concerning aid to Venezuela.	3
Zimbabwean opposition leader Morgan Tsvangirai has threatened to pull out of a power-sharing deal with Robert Mugabe following the Zimbabwean president's unilateral decision to award key cabinet posts to his ruling ZANU-PF party.	3
Hong Kong police arrested a man on a London-bound flight on on suspicion of having stabbed a police officer in the arm during 's protests.	4
Ethipian rebels said Saturday they will release a Cuban physician and nurse to U.S. diplomats five months after the two were captured in the fall of a town near the Sudanese border.	1
During the one-day visit, Obama will hold talks with President Uhuru Kenyatta at State House, Nairobi, before heading to his ancestral home of Kogelo, Siaya, to visit his relatives.	1
President Buhari also welcomed the decision of the Kaduna State Government and its local governments to build and provide facilities for the take-off of more police divisions and civil defence offices in the state.	1
The Syrian army seized all three pumping stations on the Kirkuk-Baniyas pipeline, which goes from Iraq to the Syrian coast.	4
Russia's Foreign Ministry on Monday expelled a Bulgarian diplomat in a tit-for-tat move after the expulsion of a Russian diplomat by Sofia.	3
The White House issued a veto threat of a possible Senate resolution as Pompeo and Mattis briefed the senators.	3
In July, British Royal Marines seized the Iranian Grace 1 tanker in waters off the coast of Gibraltar, on suspicion it was carrying oil to Syria, a close ally of Iran, in violation of EU sanctions.	4
On Friday, Palestinian gunmen killed an Israeli soldier along the Gaza fence.	4
Gul Rahman, a suspected militant, was tortured and killed in a secret CIA prison in Afghanistan.	4
The NGO has denounced 49 journalist detentions in Venezuela so far this year, with 12 taking place in January and 27 in February.	3
Pakistan and Afghanistan's intelligence services have agreed to share information and even cooperate on the ground, according to Pakistani officials.	1
Libya's rival authorities have announced an immediate ceasefire in all Libyan territories.	2
A Dutch court on Thursday approved the extradition of a suspected Islamist militant wanted on suspicion of plotting attacks in France, two months after his arrest in Rotterdam.	2
SAN FRANCISCO - The American Civil Liberties Union is suing the FBI for records to find out more about a divisive 2017 report on the rise of black extremists following the shooting deaths of African-Americans.	3
British Prime Minister John Major and Irish Prime Minister John Bruton agreed to the framework document designed to build on a six-month-old ceasefire and create a lasting settlement of 25 years of conflict.	1
The aid package proposed by European Commission is allocating €95 million in humanitarian support to address the most pressing needs of people in Yemen amid record highs of child malnutrition, an imminent threat of famine and renewed fighting.	2
In a letter sent via Twitter on Monday to the WHO chief, US President Donald Trump set a 30-day deadline for the UN health agency to make significant reforms or risk losing funding.	3
The Taliban have long rejected any talks with the Afghan government, which it dismisses as a puppet of Washington.	3
President Donald Trump said Wednesday that North Korea must do something meaningful on denuclearization before he would support lifting economic sanctions.	3
Speaking to Xi, Kiribati President Taneti Maamau reaffirmed his administration's commitment to the One China principle and expressed his deepest respect for the Chinese government's sovereignty.	1
The NATO alliance has agreed to a expansion of its peacekeeping force in Afghanistan beyond the capital, Kabul.	1
One of the key points the U.S. has pushed on the Islamic extremist group during negotiations is that it must begin a direct dialogue with the Afghan government.	3
Britain has imposed sanctions on Belarusian President Alexander Lukashenko.	3
A car bombing by the Islamic State group killed at least 75 displaced people in eastern Syria, a monitor said Sunday, as the cornered extremists appeared to target fleeing civilians.	4
"TEHRAN, May 2 ( Xinhua ) -- Iran 's Foreign Ministry announced the release of two Kuwaiti nationals who had been recently arrested for ""illegal"" entry into Iranian waters, Tasnim news agency reported on Thursday."	2
Egypt already has launched a mediation effort to try to prevent a military confrontation between Turkey and Syria, over Turkish allegations that Syria is harboring Turkish Kurdish rebels.	1
The United States is willing to provide our military expertise to the United Nations to help the U.N. strengthen its planning and operations for peacekeeping.	1
Theresa May will hold talks with European Council president Donald Tusk as she attempts to secure a breakthrough in the Brexit process.	1
Yesterday, Afghanistan National Security Council's spokesperson said the Afghan government had released 100 Taliban prisoners on May 25.	2
The European Parliament (EP) and European Union (EU) Council failed to reach agreement on an update to the novel foods regulation, which would have updated the 1997 regulation to address several issues, including nanoscale ingredients in food.	3
Bogota, March 8 (IANS) The Venezuela's self-proclaimed interim president on Thursday rejected the possibility of a Colombian military intervention in the neighbouring country.	3
Brazil's truck drivers called off a four-day strike just hours after reaching agreement with the Brazilian government.	2
Italian police have arrested a 20-year-old Somali man suspected of having been a member of Islamic State and who had threatened to bomb churches in Italy, including St Peter's Basilica in the Vatican.	4
A Czech court on Tuesday released Syrian Kurdish leader Salih Muslim, who Turkey wanted extradited on terrorism charges.	2
The North Dakota Senate rejected Senate Concurrent Resolution 4005 in an 11-34 vote.	3
Senate Committee on Trade and Investment on, Tuesday, opened fresh investigation into illegal transfer of N14.3billion from the 2017 budgetary allocation of the Nigerian Export Processing Zones Authority (NEPZA) to a private company, Nigeria Special Economic Zones Company.	3
Germany paid $662 million in coronavirus aid as a compensation for Holocaust survivors.	2
Ukrainian authorities say they have opened an investigation into whether Marie Yovanovitch, the former U.S. ambassador to Kyiv, was illegally spied on before U.S. President Donald Trump abruptly recalled her from her post last year.	3
BOGOTA - Police in Colombia's second-largest city have arrested a California man for allegedly offering cash over Facebook to girls as young as 13 in exchange for sexual acts.	4
After a dispute regarding rights to levy import duty, the French administration demanded the withdrawal of all Vietminh forces from the port of Haiphong.	3
Bangladesh says it will not accept any Rohingya refugees fleeing a new spate of ethnic violence in neighbouring Myanmar's western Rakhine State.	3
The West Bengal government denied permission to other BJP leaders including party president Amit Shah and Union minister Smriti Irani to conduct rallies, ahead of the Lok Sabha election.	3
The Israel Defense Forces demolished the home of a Palestinian man suspected of carrying out a West Bank shooting attack that killed two Israeli soldiers and seriously injured two others.	4
According to the Hamas-run Gaza Health Ministry, since the launch of the demonstrations, the Israeli army has shot and killed 305 Palestinian demonstrators, including 59 children and 10 women.	4
Refugees in Germany have received food, clothing, hygiene items and children’s toys, thanks to Islamic Relief and our big hearted supporters.	2
Turkey's president says it will begin a new military operation against U.S-backed Kurdish fighters in Syria ''within a few days.''	4
The European Union has criticised the dissolution of one of the main opposition parties, Future Forward, a setback for political pluralism in Thailand.	3
Al-Shabaab refuses to lift the ban that they imposed, 16 September 2010, on aid agencies despite a drought affecting over two million people.	3
The British government has now reduced the humanitarian aid to the Yemen.	3
Bolivia's attorney general's office ordered the arrest of exiled former president Evo Morales on Wednesday following the interim government's accusation of sedition and terrorism.	4
The Syrian army command says it has ceased its military operations in several areas near the capital Damascus but warned it will retaliate against any attack by militants.	2
Chinese government had launched cyber-attacks on 141 organisations across 20 industries.	4
South Korea's Prime Minister Lee Nak-yon (R) holds talks with Vietnamese defense chief Gen. Ngo Xuan Lich at his office in Seoul on April 24, 2018.	1
A Gibraltar court ordered the Iranian tanker's release on August 15 despite an 11th-hour US legal bid to keep it in detention.	2
JERUSALEM (AP) -- The Israeli military on Sunday said it has opened an investigation into the death of a 22-year-old Palestinian man in the West Bank after a video surfaced appearing to show him being shot in the back.	3
Japan and the United States last month formally signed the limited trade deal to cut tariffs on U.S. farm goods, Japanese machine tools and other products while staving off the threat of higher U.S. car duties.	1
The Supreme Court has demanded an explanation from the Prime Minister's office.	3
Also Saturday, U.S. Defense Secretary Mark Esper approved a request from the Department of Health and Human Services (HHS) for help in housing 1,000 people who may have been exposed to the coronavirus and need to be quarantined upon arrival to the U.S. from overseas, the department said in a statement Saturday.	2
Immigration and Customs Enforcement returned an 18th century, leather-bound, hand-written manuscript, missing since 1943, to Venafro, Italy.	2
Adam Rippon, the first openly gay U.S. winter olympian, has refused to meet with vice president Mike Pence.	3
Four British Muslim suicide bombers killed 52 people in coordinated attacks in London.	4
Interim President Manuel Merino resigned on Sunday, after protests calling for his removal in Peru.	2
Hussein was responsible for mass killings of Kurdish people in the late 1980s, using poison gas to kill them and ordering killings of male Kurds.	4
The German government has agreed to offer another large aid package to the cultural sector as part of its New Start for Culture program.	1
Pakistan has launched cyber warfare against India by spreading fake propaganda on alleged Islamophobia in India.	4
For instance, the Union refused to send peacekeepers or any weapons to Ukraine, despite requests from the country and the Russian similar support for separatists.	3
Belarusian President Alyaksandr Lukashenka has met with his Russian counterpart, Vladimir Putin, for talks expected to focus on Belarus's recent overtures to the United States and Russia's increasing economic pressure on Minsk.	1
Iran has threatened to close all borders with Iraqi Kurdistan should the semi-autonomous region proceed with a planned referendum on independence from Iraq.	3
UNITED NATIONS -- The U.N. Security Council has unanimously adopted a compromise resolution extending the U.N. political mission in Afghanistan.	2
The US has issued an ultimatum to Turkey: If the country buys the S-400 missile defense system from Russia, sanctions will be imposed.	3
Germany is willing to provide support to Palestinian refugees to avoid increased suffering.	1
BERLIN -- A court in Bavaria has convicted an Iranian and three Afghan men over their drunken assault of passers-by that prompted a public outcry in Germany in December.	3
US Ambassador John R. Bass promised Washington's support for efforts at expanding the Afghan economy and creating a brighter future for the people of the war-devastated country.	1
LIMA, Peru -- Interpol has rejected the Ecuadorian government's request to issue an international call for the arrest of a former president who is being investigated for the alleged kidnapping of an opposition leader, officials said Wednesday.	3
U.S. Deputy Secretary of State William Burns ended mediation efforts in Egyptian political conflict Wednesday after extending a weekend visit by 72 hours.	3
North Korea has reiterated its demand that US ease sanctions on denuclearization of the Korean Peninsula.	3
North Korea has violated a ban by UN on the export and import of ballistic missile and nuclear-related items as well as conventional arms and luxury goods.	3
A Delhi court on Tuesday issued a production warrant against former Fortis Healthcare promoters Malvinder Singh and his brother Shivinder, arrested for allegedly misappropriating funds of Religare Finvest Ltd (RFL), for settlement talks on Wednesday.	3
The current Democratic House and Republican Senate have failed to reach agreement on almost any major policy change.	3
Interior Minister Horst Seehofer on Wednesday defended Germany's decision to take a further 1553 refugees from camps in Greece.	1
Mr. Sisi has rejected loud appeals to release Aya Hijazi, an American aid worker imprisoned in Egypt, while Mr. Trump’s White House is considering slashing foreign aid to countries including Egypt.	3
U.S. military gives medical equipment to Nicaragua.	2
Germany has refused to send peacekeepers or instructors to Iraq.	3
Philippine soldiers remained on alert because of assaults on military detachments to mark the date in previous years.	4
An Italian tribunal has lifted a ban on veteran center-right leader Silvio Berlusconi from holding public office, meaning he could run to be prime minister in the next national election.	2
Somalia's Islamist group al Shabaab on Sunday attacked a military base in Lamu county in Kenya that is used by both US and Kenyan forces, a source and al Shabaab said.	4
Netherlands and Switzerland immediately suspended military aid and weapons deals with Pakistan.	3
KHARTOUM, March 16 (Xinhua) -- Sudanese President Omar al-Bashir on Saturday received an invitation from the Russian President Vladimir Putin to take part in the first Russian-African summit to be hosted by Russia in October, said a statement by Sudanese Presidency.	1
The United States and Sudan are upgrading diplomatic ties and will exchange ambassadors for the first time in 23 years.	1
French President Emmanuel Macron has issued an ultimatum to Muslim leaders, giving them 15 days to accept a charter of republican values.	3
